5825,66
6967,71
7212,77
7927,72
8399,67
8650,66
9373,69
16724,66
17440,72
18133,70
18601,72
18860,75
19568,70
20051,67
20304,74
21032,70
28350,66
29063,72
29767,70
30236,72
30499,77
31227,72
31717,67
31969,74
32697,70
38701,66
38825,68
38940,74
41588,66
41712,68
41844,73
44461,66
44579,68
44693,74
47334,66
47455,68
47584,74
48072,85
48805,72
50995,74
51732,67
53891,66
54630,70
55375,66
56110,69
62351,66
62474,68
62591,75
65259,66
65379,68
65512,74
68142,66
68262,68
68383,73
71024,66
71150,68
71285,74
71775,86
72509,72
74688,72
91178,66
92327,71
92575,77
93284,72
93760,67
94008,66
94726,70
102090,66
102797,75
103495,75
103963,79
104220,84
104949,79
105438,73
105693,81
106424,76
106914,69
