11,77
352,82
690,84
1029,79
1375,85
1716,84
2060,82
2746,91
3087,84
3431,82
3772,83
4117,81
5126,78
5466,89
5467,71
5806,83
6146,84
6482,80
6824,84
7161,84
7504,81
8177,93
8516,84
8854,80
9190,85
9531,82
10538,78
10707,84
10882,90
11223,84
11562,86
11898,78
12070,83
12243,90
12582,85
12921,85
13594,83
13766,83
13934,82
14275,83
14444,84
14617,87
14962,84
15130,85
15304,85
15474,83
15643,83
15979,84
16321,84
16660,85
16999,86
17338,78
17682,85
18020,84
18365,81
19037,89
19374,85
19711,81
20049,82
20387,79
21724,84
22061,85
22399,84
22738,79
23077,86
23416,82
23756,81
23757,68
24427,95
24766,84
25104,82
25442,85
25785,81
26789,79
27132,85
27472,82
27809,84
28146,77
28490,87
28830,83
29168,82
29842,93
30176,83
30518,82
30854,86
31190,82
32192,76
32360,85
32533,87
32872,85
33210,84
33547,79
33718,84
33891,89
34231,85
34569,85
35242,83
35413,84
35582,83
35922,82
36094,84
36265,85
36606,85
36775,84
36949,83
37117,85
37291,82
37627,83
37969,83
37970,72
38312,84
38650,84
38989,80
39332,84
39669,84
40010,83
40687,92
41025,85
41370,82
41711,84
42054,79
