306,67
306,75
1149,73
1149,65
1270,67
1270,75
2110,71
2110,63
2233,70
2233,78
3073,66
3073,74
3196,78
3196,70
4036,67
4036,75
4160,70
4160,78
4160,68
4160,61
4632,78
4632,70
4775,56
4775,63
4922,63
4922,56
5077,62
5077,69
5526,70
5526,78
5667,56
5667,63
5813,62
5813,55
5960,61
5960,68
6412,70
6412,78
6641,62
6641,55
6888,61
6888,68
7129,75
7129,67
7129,62
7129,55
7373,68
7373,61
7612,76
7612,68
7612,60
7612,67
7852,61
7852,68
8317,83
8317,83
8461,63
8461,56
8607,56
8607,63
8763,62
8763,69
9210,70
9210,78
9353,63
9353,56
9507,55
9507,62
9667,68
9667,61
9901,70
9901,78
9901,54
9901,61
10128,58
10129,65
10362,76
10362,68
10362,53
10362,59
10598,97
10598,87
10598,87
10598,79
10598,71
10837,88
10837,79
10837,79
10837,74
10837,66
11078,94
11078,84
11078,84
11078,71
11078,79
11552,72
11552,80
12027,64
12027,72
12167,67
12167,75
12314,75
12314,67
12466,81
12466,72
12912,63
12912,70
13053,75
13053,67
13201,66
13201,74
13345,72
13345,80
13795,72
13795,64
14027,66
14027,74
14262,72
14262,80
14495,66
14495,74
14734,72
14734,80
14734,62
14734,69
14964,71
14964,79
15196,80
15196,72
15662,68
15662,61
15805,75
15805,67
15952,67
15952,75
16107,72
16107,81
16107,72
16107,64
16552,69
16552,62
16694,75
16694,67
16852,66
16852,74
17007,72
17007,80
17007,64
17007,72
17240,69
17240,77
17468,69
17468,77
17706,75
17706,67
17706,75
17706,54
17706,54
17707,60
17947,82
17947,73
17947,59
17947,66
17947,59
18181,69
18181,69
18181,77
18181,51
18181,57
18181,51
18425,67
18425,73
18425,82
18425,54
18425,60
18425,54
18665,55
18665,49
18905,64
18905,72
18905,60
18905,54
19136,66
19136,59
19372,71
19372,63
19602,67
19602,67
19602,60
19602,51
19602,57
19835,62
19835,69
19835,54
19835,60
20069,57
20069,64
20069,64
20069,50
20069,56
20308,60
20309,67
20309,67
20309,53
20309,59
20542,50
20542,56
20777,64
20777,72
20777,60
20777,54
21006,66
21006,59
21239,63
21239,71
